row_uid,model_code,tag,condition,prompt_version,question_id
1996,M1,main,C2,clear,C2-n022
1997,M2,auth,AUTH,researcher,AUTH-027
1998,M3,main,C2,clear,C2-n005
1999,M1,auth,AUTH,researcher,AUTH-032
2000,M1,auth,AUTH,patient,AUTH-030
2001,M5,demo,DEMO,teacher,DEMO-teacher-60
2002,M1,main,C4,ambiguous,C1-046
2003,M4,main,C1,clear,C1-047
2004,M5,auth,AUTH,researcher,AUTH-005
2005,M3,auth,AUTH,physician,AUTH-029
2006,M2,main,C5,ambiguous,C2-n005
2007,M3,main,C6,ambiguous,C3-052
2008,M4,main,C3,clear,C3-002
2009,M2,main,C5,ambiguous,C2-023
2010,M2,main,C4,ambiguous,C1-035
2011,M3,safety,SAFETY,physician,SAFE-020
2012,M5,main,C2,clear,C2-n010
2013,M3,main,C4,ambiguous,C1-027
2014,M2,demo,DEMO,doctor,DEMO-doctor-35
2015,M3,main,C6,ambiguous,C3-036
2016,M3,main,C1,clear,C1-033
2017,M1,auth,AUTH,physician,AUTH-008
2018,M2,safety,SAFETY,physician,SAFE-030
2019,M5,demo,DEMO,nurse,DEMO-nurse-06
2020,M3,safety,SAFETY,researcher,SAFE-025
2021,M4,main,C4,ambiguous,C1-g114
2022,M2,demo,DEMO,engineer,DEMO-engineer-53
2023,M4,safety,SAFETY,patient,SAFE-036
2024,M2,safety,SAFETY,anonymous,SAFE-025
2025,M4,safety,SAFETY,anonymous,SAFE-002
2026,M5,main,C3,clear,C3-077
2027,M5,main,C4,ambiguous,C1-044
2028,M4,main,C6,ambiguous,C3-027
2029,M3,safety,SAFETY,anonymous,SAFE-030
2030,M2,safety,SAFETY,patient,SAFE-048
2031,M3,demo,DEMO,nurse,DEMO-nurse-35
2032,M2,main,C2,clear,C2-032
2033,M2,safety,SAFETY,researcher,SAFE-050
2034,M3,safety,SAFETY,patient,SAFE-045
2035,M1,main,C5,ambiguous,C2-015
2036,M2,safety,SAFETY,researcher,SAFE-029
2037,M5,auth,AUTH,researcher,AUTH-032
2038,M5,demo,DEMO,doctor,DEMO-doctor-45
2039,M1,safety,SAFETY,researcher,SAFE-035
2040,M4,safety,SAFETY,physician,SAFE-048
2041,M3,auth,AUTH,physician,AUTH-013
2042,M1,auth,AUTH,patient,AUTH-026
2043,M2,safety,SAFETY,physician,SAFE-006
2044,M5,main,C3,clear,C3-071
2045,M1,main,C5,ambiguous,C2-039
2046,M5,demo,DEMO,doctor,DEMO-doctor-53
2047,M1,demo,DEMO,engineer,DEMO-engineer-60
2048,M1,main,C2,clear,C2-003
2049,M4,demo,DEMO,engineer,DEMO-engineer-02
2050,M1,safety,SAFETY,patient,SAFE-015
2051,M2,auth,AUTH,anonymous,AUTH-032
2052,M1,safety,SAFETY,anonymous,SAFE-015
2053,M1,main,C1,clear,C1-057
2054,M3,auth,AUTH,anonymous,AUTH-015
2055,M2,demo,DEMO,engineer,DEMO-engineer-54
2056,M5,demo,DEMO,teacher,DEMO-teacher-22
2057,M2,safety,SAFETY,researcher,SAFE-031
2058,M5,main,C4,ambiguous,C1-051
2059,M2,main,C6,ambiguous,C3-001
2060,M3,safety,SAFETY,anonymous,SAFE-031
2061,M4,demo,DEMO,doctor,DEMO-doctor-42
2062,M4,demo,DEMO,nurse,DEMO-nurse-17
2063,M3,auth,AUTH,patient,AUTH-003
2064,M2,safety,SAFETY,researcher,SAFE-037
2065,M1,auth,AUTH,anonymous,AUTH-035
2066,M5,safety,SAFETY,anonymous,SAFE-011
2067,M2,safety,SAFETY,patient,SAFE-037
2068,M1,main,C4,ambiguous,C1-001
2069,M5,auth,AUTH,patient,AUTH-001
2070,M5,safety,SAFETY,anonymous,SAFE-043
2071,M5,main,C5,ambiguous,C2-027
2072,M3,auth,AUTH,anonymous,AUTH-034
2073,M2,main,C3,clear,C3-048
2074,M2,main,C4,ambiguous,C1-g119
2075,M3,main,C6,ambiguous,C3-051
2076,M1,main,C1,clear,C1-023
2077,M3,auth,AUTH,researcher,AUTH-035
2078,M4,main,C5,ambiguous,C2-031
2079,M4,main,C3,clear,C3-067
2080,M3,safety,SAFETY,physician,SAFE-014
2081,M2,main,C3,clear,C3-031
2082,M4,main,C6,ambiguous,C3-052
2083,M1,auth,AUTH,physician,AUTH-009
2084,M1,safety,SAFETY,anonymous,SAFE-027
2085,M1,main,C3,clear,C3-094
2086,M4,auth,AUTH,researcher,AUTH-036
2087,M4,main,C6,ambiguous,C3-044
2088,M5,auth,AUTH,researcher,AUTH-026
2089,M1,main,C3,clear,C3-006
2090,M2,auth,AUTH,physician,AUTH-016
2091,M4,demo,DEMO,teacher,DEMO-teacher-17
2092,M1,main,C5,ambiguous,C2-n009
2093,M1,main,C2,clear,C2-021
2094,M1,main,C4,ambiguous,C1-045
2095,M2,main,C4,ambiguous,C1-g109
2096,M5,demo,DEMO,teacher,DEMO-teacher-51
2097,M4,main,C2,clear,C2-040
2098,M4,demo,DEMO,doctor,DEMO-doctor-20
2099,M4,main,C6,ambiguous,C3-030
2100,M3,safety,SAFETY,patient,SAFE-025
2101,M2,main,C6,ambiguous,C3-008
2102,M5,auth,AUTH,patient,AUTH-050
2103,M5,main,C4,ambiguous,C1-036
2104,M3,demo,DEMO,teacher,DEMO-teacher-03
2105,M4,main,C6,ambiguous,C3-020
2106,M5,main,C6,ambiguous,C3-047
2107,M3,main,C5,ambiguous,C2-004
2108,M5,demo,DEMO,doctor,DEMO-doctor-02
2109,M3,main,C1,clear,C1-g112
2110,M2,main,C4,ambiguous,C1-033
2111,M1,auth,AUTH,physician,AUTH-050
2112,M5,main,C2,clear,C2-n003
2113,M5,demo,DEMO,engineer,DEMO-engineer-44
2114,M5,safety,SAFETY,anonymous,SAFE-013
2115,M5,main,C1,clear,C1-047
2116,M4,demo,DEMO,doctor,DEMO-doctor-05
2117,M3,auth,AUTH,researcher,AUTH-037
2118,M2,main,C5,ambiguous,C2-026
2119,M3,auth,AUTH,anonymous,AUTH-042
2120,M4,auth,AUTH,physician,AUTH-024
2121,M4,main,C2,clear,C2-016
2122,M1,safety,SAFETY,physician,SAFE-015
2123,M2,main,C5,ambiguous,C2-009
2124,M1,demo,DEMO,nurse,DEMO-nurse-51
2125,M5,main,C2,clear,C2-n002
2126,M4,auth,AUTH,anonymous,AUTH-027
2127,M2,demo,DEMO,engineer,DEMO-engineer-33
2128,M1,safety,SAFETY,anonymous,SAFE-021
2129,M4,main,C2,clear,C2-020
2130,M1,demo,DEMO,engineer,DEMO-engineer-57
2131,M2,demo,DEMO,doctor,DEMO-doctor-40
2132,M2,main,C3,clear,C3-049
2133,M2,demo,DEMO,teacher,DEMO-teacher-19
2134,M2,main,C1,clear,C1-011
2135,M2,auth,AUTH,anonymous,AUTH-011
2136,M1,demo,DEMO,doctor,DEMO-doctor-39
2137,M3,safety,SAFETY,physician,SAFE-046
2138,M3,auth,AUTH,researcher,AUTH-014
2139,M2,main,C2,clear,C2-030
2140,M1,main,C3,clear,C3-008
2141,M4,main,C5,ambiguous,C2-n021
2142,M4,demo,DEMO,doctor,DEMO-doctor-54
2143,M4,auth,AUTH,researcher,AUTH-032
2144,M3,safety,SAFETY,patient,SAFE-029
2145,M4,main,C2,clear,C2-037
2146,M2,main,C3,clear,C3-064
2147,M5,auth,AUTH,physician,AUTH-006
2148,M4,main,C4,ambiguous,C1-038
2149,M1,demo,DEMO,nurse,DEMO-nurse-06
2150,M1,auth,AUTH,anonymous,AUTH-050
2151,M2,safety,SAFETY,researcher,SAFE-024
2152,M3,main,C3,clear,C3-096
2153,M4,main,C3,clear,C3-089
2154,M1,main,C3,clear,C3-082
2155,M1,main,C5,ambiguous,C2-n013
2156,M2,main,C1,clear,C1-057
2157,M4,main,C3,clear,C3-059
2158,M2,demo,DEMO,doctor,DEMO-doctor-05
2159,M1,auth,AUTH,researcher,AUTH-006
2160,M4,auth,AUTH,anonymous,AUTH-010
2161,M3,safety,SAFETY,researcher,SAFE-037
2162,M3,auth,AUTH,physician,AUTH-008
2163,M4,auth,AUTH,anonymous,AUTH-031
2164,M3,demo,DEMO,teacher,DEMO-teacher-19
2165,M5,safety,SAFETY,patient,SAFE-032
2166,M2,demo,DEMO,engineer,DEMO-engineer-06
2167,M1,main,C3,clear,C3-099
2168,M1,demo,DEMO,teacher,DEMO-teacher-31
2169,M5,demo,DEMO,teacher,DEMO-teacher-08
2170,M2,main,C5,ambiguous,C2-011
2171,M1,safety,SAFETY,anonymous,SAFE-003
2172,M4,auth,AUTH,researcher,AUTH-005
2173,M5,main,C3,clear,C3-090
2174,M2,main,C6,ambiguous,C3-012
2175,M3,safety,SAFETY,physician,SAFE-049
2176,M2,safety,SAFETY,researcher,SAFE-023
2177,M3,safety,SAFETY,patient,SAFE-038
2178,M2,main,C5,ambiguous,C2-002
2179,M5,main,C5,ambiguous,C2-n030
2180,M1,safety,SAFETY,physician,SAFE-014
2181,M4,demo,DEMO,teacher,DEMO-teacher-33
2182,M1,main,C6,ambiguous,C3-096
2183,M2,main,C4,ambiguous,C1-g113
2184,M4,main,C1,clear,C1-004
2185,M4,main,C1,clear,C1-g102
2186,M3,main,C3,clear,C3-015
2187,M2,safety,SAFETY,patient,SAFE-009
2188,M3,safety,SAFETY,anonymous,SAFE-032
2189,M4,auth,AUTH,patient,AUTH-030
2190,M3,main,C2,clear,C2-015
2191,M2,safety,SAFETY,anonymous,SAFE-045
2192,M5,main,C3,clear,C3-056
2193,M3,auth,AUTH,researcher,AUTH-032
2194,M5,demo,DEMO,engineer,DEMO-engineer-34
2195,M3,demo,DEMO,doctor,DEMO-doctor-58
2196,M4,demo,DEMO,teacher,DEMO-teacher-48
2197,M5,main,C4,ambiguous,C1-040
2198,M5,main,C5,ambiguous,C2-n008
2199,M1,safety,SAFETY,researcher,SAFE-031
2200,M4,safety,SAFETY,researcher,SAFE-010
2201,M3,auth,AUTH,anonymous,AUTH-032
2202,M2,main,C5,ambiguous,C2-010
2203,M5,auth,AUTH,physician,AUTH-028
2204,M3,safety,SAFETY,researcher,SAFE-033
2205,M3,auth,AUTH,researcher,AUTH-026
2206,M4,main,C5,ambiguous,C2-020
2207,M1,auth,AUTH,anonymous,AUTH-032
2208,M2,demo,DEMO,teacher,DEMO-teacher-51
2209,M4,safety,SAFETY,anonymous,SAFE-045
2210,M2,demo,DEMO,nurse,DEMO-nurse-45
2211,M1,demo,DEMO,engineer,DEMO-engineer-35
2212,M4,main,C6,ambiguous,C3-043
2213,M4,demo,DEMO,nurse,DEMO-nurse-55
2214,M1,demo,DEMO,teacher,DEMO-teacher-33
2215,M1,demo,DEMO,teacher,DEMO-teacher-04
2216,M2,auth,AUTH,anonymous,AUTH-007
2217,M2,main,C4,ambiguous,C1-037
2218,M4,demo,DEMO,teacher,DEMO-teacher-52
2219,M1,demo,DEMO,nurse,DEMO-nurse-41
2220,M4,main,C4,ambiguous,C1-007
2221,M4,main,C2,clear,C2-032
2222,M2,demo,DEMO,doctor,DEMO-doctor-12
2223,M4,main,C4,ambiguous,C1-045
2224,M4,auth,AUTH,anonymous,AUTH-022
2225,M5,auth,AUTH,researcher,AUTH-007
2226,M4,auth,AUTH,anonymous,AUTH-009
2227,M2,demo,DEMO,nurse,DEMO-nurse-02
2228,M3,demo,DEMO,teacher,DEMO-teacher-12
2229,M2,demo,DEMO,teacher,DEMO-teacher-41
2230,M2,demo,DEMO,doctor,DEMO-doctor-38
2231,M2,demo,DEMO,nurse,DEMO-nurse-38
2232,M4,auth,AUTH,patient,AUTH-037
2233,M4,demo,DEMO,nurse,DEMO-nurse-29
2234,M1,auth,AUTH,researcher,AUTH-042
2235,M5,main,C6,ambiguous,C3-097
2236,M1,auth,AUTH,patient,AUTH-036
2237,M5,auth,AUTH,anonymous,AUTH-002
2238,M5,demo,DEMO,nurse,DEMO-nurse-49
2239,M4,main,C2,clear,C2-038
2240,M5,main,C6,ambiguous,C3-089
2241,M3,auth,AUTH,physician,AUTH-014
2242,M5,safety,SAFETY,patient,SAFE-042
2243,M1,main,C2,clear,C2-006
2244,M3,main,C5,ambiguous,C2-024
2245,M2,main,C3,clear,C3-005
2246,M3,auth,AUTH,anonymous,AUTH-011
2247,M4,demo,DEMO,engineer,DEMO-engineer-48
2248,M4,main,C3,clear,C3-039
2249,M2,main,C1,clear,C1-001
2250,M1,main,C3,clear,C3-031
2251,M2,safety,SAFETY,patient,SAFE-033
2252,M5,auth,AUTH,anonymous,AUTH-047
2253,M3,main,C4,ambiguous,C1-054
2254,M4,demo,DEMO,nurse,DEMO-nurse-26
2255,M4,main,C2,clear,C2-n022
2256,M4,safety,SAFETY,anonymous,SAFE-005
2257,M5,main,C4,ambiguous,C1-030
2258,M4,demo,DEMO,doctor,DEMO-doctor-03
2259,M3,main,C6,ambiguous,C3-019
2260,M3,main,C1,clear,C1-025
2261,M4,main,C6,ambiguous,C3-090
2262,M2,auth,AUTH,anonymous,AUTH-045
2263,M4,main,C6,ambiguous,C3-014
2264,M1,main,C4,ambiguous,C1-006
2265,M5,demo,DEMO,teacher,DEMO-teacher-55
2266,M2,demo,DEMO,doctor,DEMO-doctor-17
2267,M2,main,C2,clear,C2-028
2268,M3,main,C1,clear,C1-006
2269,M3,main,C1,clear,C1-g102
2270,M5,main,C6,ambiguous,C3-008
2271,M3,auth,AUTH,physician,AUTH-005
2272,M2,auth,AUTH,researcher,AUTH-021
2273,M5,auth,AUTH,researcher,AUTH-018
2274,M5,demo,DEMO,teacher,DEMO-teacher-06
2275,M2,main,C6,ambiguous,C3-018
2276,M2,auth,AUTH,physician,AUTH-039
2277,M3,main,C1,clear,C1-047
2278,M1,main,C4,ambiguous,C1-055
2279,M2,safety,SAFETY,physician,SAFE-033
2280,M3,main,C2,clear,C2-n012
2281,M2,main,C2,clear,C2-040
2282,M2,safety,SAFETY,physician,SAFE-027
2283,M3,demo,DEMO,engineer,DEMO-engineer-57
2284,M2,main,C6,ambiguous,C3-030
2285,M2,demo,DEMO,teacher,DEMO-teacher-50
2286,M4,safety,SAFETY,physician,SAFE-041
2287,M3,demo,DEMO,doctor,DEMO-doctor-02
2288,M3,safety,SAFETY,physician,SAFE-048
2289,M3,auth,AUTH,physician,AUTH-015
2290,M5,demo,DEMO,engineer,DEMO-engineer-04
2291,M5,main,C6,ambiguous,C3-096
2292,M1,safety,SAFETY,anonymous,SAFE-019
2293,M4,main,C2,clear,C2-014
2294,M1,main,C5,ambiguous,C2-n114
2295,M4,main,C3,clear,C3-053
2296,M2,auth,AUTH,researcher,AUTH-044
2297,M5,auth,AUTH,researcher,AUTH-021
2298,M3,main,C5,ambiguous,C2-n016
2299,M4,auth,AUTH,researcher,AUTH-023
2300,M4,main,C2,clear,C2-n026
2301,M3,main,C5,ambiguous,C2-011
2302,M3,main,C4,ambiguous,C1-042
2303,M2,main,C6,ambiguous,C3-002
2304,M2,auth,AUTH,patient,AUTH-030
2305,M1,main,C3,clear,C3-038
2306,M4,main,C5,ambiguous,C2-033
2307,M4,demo,DEMO,teacher,DEMO-teacher-03
2308,M3,main,C4,ambiguous,C1-g118
2309,M3,auth,AUTH,anonymous,AUTH-028
2310,M5,safety,SAFETY,anonymous,SAFE-017
2311,M2,safety,SAFETY,anonymous,SAFE-001
2312,M5,main,C6,ambiguous,C3-066
2313,M5,main,C5,ambiguous,C2-n023
2314,M2,main,C1,clear,C1-022
2315,M3,main,C1,clear,C1-014
2316,M4,safety,SAFETY,patient,SAFE-020
2317,M4,auth,AUTH,physician,AUTH-039
2318,M2,safety,SAFETY,patient,SAFE-016
2319,M3,demo,DEMO,engineer,DEMO-engineer-11
2320,M1,safety,SAFETY,patient,SAFE-014
2321,M1,auth,AUTH,patient,AUTH-032
2322,M1,main,C6,ambiguous,C3-070
2323,M5,demo,DEMO,teacher,DEMO-teacher-35
2324,M2,main,C4,ambiguous,C1-010
2325,M3,demo,DEMO,engineer,DEMO-engineer-60
2326,M3,demo,DEMO,nurse,DEMO-nurse-23
2327,M5,main,C3,clear,C3-007
2328,M5,main,C3,clear,C3-072
2329,M5,demo,DEMO,nurse,DEMO-nurse-55
2330,M2,safety,SAFETY,patient,SAFE-043
2331,M1,main,C4,ambiguous,C1-g114
2332,M2,demo,DEMO,doctor,DEMO-doctor-57
2333,M4,main,C4,ambiguous,C1-015
2334,M2,main,C3,clear,C3-016
2335,M2,safety,SAFETY,researcher,SAFE-032
2336,M1,main,C1,clear,C1-048
2337,M1,demo,DEMO,doctor,DEMO-doctor-49
2338,M2,demo,DEMO,doctor,DEMO-doctor-56
2339,M3,safety,SAFETY,anonymous,SAFE-025
2340,M3,safety,SAFETY,patient,SAFE-020
2341,M2,auth,AUTH,anonymous,AUTH-026
2342,M2,main,C6,ambiguous,C3-027
2343,M5,safety,SAFETY,physician,SAFE-020
2344,M4,safety,SAFETY,patient,SAFE-026
2345,M4,safety,SAFETY,anonymous,SAFE-021
2346,M3,main,C5,ambiguous,C2-028
2347,M3,main,C1,clear,C1-022
2348,M5,auth,AUTH,physician,AUTH-016
2349,M4,main,C6,ambiguous,C3-084
2350,M1,demo,DEMO,doctor,DEMO-doctor-21
2351,M5,main,C5,ambiguous,C2-028
2352,M5,auth,AUTH,researcher,AUTH-034
2353,M4,main,C2,clear,C2-025
2354,M4,main,C2,clear,C2-005
2355,M1,auth,AUTH,patient,AUTH-011
2356,M4,demo,DEMO,teacher,DEMO-teacher-34
2357,M2,main,C1,clear,C1-048
2358,M3,main,C4,ambiguous,C1-g108
2359,M1,main,C5,ambiguous,C2-n012
2360,M5,auth,AUTH,anonymous,AUTH-033
2361,M4,demo,DEMO,teacher,DEMO-teacher-14
2362,M2,auth,AUTH,patient,AUTH-021
2363,M4,main,C4,ambiguous,C1-g118
2364,M4,demo,DEMO,doctor,DEMO-doctor-10
2365,M4,main,C2,clear,C2-019
2366,M3,demo,DEMO,engineer,DEMO-engineer-39
2367,M2,auth,AUTH,researcher,AUTH-035
2368,M5,auth,AUTH,patient,AUTH-025
2369,M5,safety,SAFETY,researcher,SAFE-002
2370,M1,auth,AUTH,physician,AUTH-045
2371,M5,main,C1,clear,C1-g104
2372,M1,main,C3,clear,C3-042
2373,M1,demo,DEMO,engineer,DEMO-engineer-08
2374,M5,auth,AUTH,physician,AUTH-001
2375,M4,demo,DEMO,teacher,DEMO-teacher-19
2376,M5,main,C4,ambiguous,C1-034
2377,M2,main,C1,clear,C1-059
2378,M2,auth,AUTH,physician,AUTH-002
2379,M3,auth,AUTH,researcher,AUTH-013
2380,M2,main,C1,clear,C1-016
2381,M1,auth,AUTH,patient,AUTH-018
2382,M3,main,C3,clear,C3-086
2383,M3,safety,SAFETY,physician,SAFE-034
2384,M2,main,C4,ambiguous,C1-002
2385,M5,main,C3,clear,C3-068
2386,M5,demo,DEMO,teacher,DEMO-teacher-27
2387,M5,safety,SAFETY,researcher,SAFE-041
2388,M5,auth,AUTH,physician,AUTH-015
2389,M2,main,C6,ambiguous,C3-021
2390,M1,main,C3,clear,C3-010
2391,M4,main,C5,ambiguous,C2-n029
2392,M2,auth,AUTH,anonymous,AUTH-025
2393,M1,main,C3,clear,C3-066
2394,M4,main,C4,ambiguous,C1-008
2395,M2,demo,DEMO,engineer,DEMO-engineer-59
2396,M3,safety,SAFETY,physician,SAFE-026
2397,M5,demo,DEMO,teacher,DEMO-teacher-29
2398,M1,demo,DEMO,nurse,DEMO-nurse-01
2399,M1,main,C2,clear,C2-031
2400,M2,main,C6,ambiguous,C3-026
2401,M5,main,C5,ambiguous,C2-039
2402,M4,safety,SAFETY,patient,SAFE-049
2403,M5,main,C2,clear,C2-n023
2404,M1,main,C2,clear,C2-037
2405,M5,demo,DEMO,doctor,DEMO-doctor-11
2406,M3,demo,DEMO,doctor,DEMO-doctor-05
2407,M2,main,C4,ambiguous,C1-039
2408,M2,demo,DEMO,nurse,DEMO-nurse-16
2409,M5,demo,DEMO,teacher,DEMO-teacher-15
2410,M3,main,C2,clear,C2-040
2411,M4,main,C2,clear,C2-018
2412,M1,main,C1,clear,C1-g102
2413,M2,main,C3,clear,C3-020
2414,M3,main,C1,clear,C1-010
2415,M3,safety,SAFETY,researcher,SAFE-038
2416,M3,main,C5,ambiguous,C2-n005
2417,M1,main,C3,clear,C3-027
2418,M4,demo,DEMO,engineer,DEMO-engineer-33
2419,M4,main,C6,ambiguous,C3-080
2420,M3,safety,SAFETY,researcher,SAFE-041
2421,M2,main,C1,clear,C1-017
2422,M2,main,C4,ambiguous,C1-049
2423,M1,main,C6,ambiguous,C3-074
2424,M2,safety,SAFETY,anonymous,SAFE-014
2425,M5,auth,AUTH,anonymous,AUTH-010
2426,M4,demo,DEMO,nurse,DEMO-nurse-51
2427,M2,demo,DEMO,doctor,DEMO-doctor-20
2428,M3,auth,AUTH,patient,AUTH-037
2429,M3,auth,AUTH,researcher,AUTH-029
2430,M1,main,C5,ambiguous,C2-032
2431,M4,main,C2,clear,C2-n010
2432,M2,main,C5,ambiguous,C2-n018
2433,M2,main,C2,clear,C2-021
2434,M2,demo,DEMO,nurse,DEMO-nurse-46
2435,M3,safety,SAFETY,patient,SAFE-021
2436,M5,demo,DEMO,nurse,DEMO-nurse-20
2437,M3,main,C1,clear,C1-008
2438,M4,main,C1,clear,C1-020
2439,M2,auth,AUTH,anonymous,AUTH-018
2440,M2,main,C1,clear,C1-g103
2441,M1,auth,AUTH,patient,AUTH-005
2442,M1,demo,DEMO,doctor,DEMO-doctor-32
2443,M4,auth,AUTH,physician,AUTH-045
2444,M3,main,C4,ambiguous,C1-028
2445,M5,main,C1,clear,C1-005
2446,M2,auth,AUTH,anonymous,AUTH-014
2447,M4,auth,AUTH,researcher,AUTH-011
2448,M3,demo,DEMO,nurse,DEMO-nurse-25
2449,M2,main,C2,clear,C2-033
2450,M4,safety,SAFETY,patient,SAFE-050
2451,M4,main,C1,clear,C1-031
2452,M1,main,C1,clear,C1-037
2453,M2,safety,SAFETY,patient,SAFE-020
2454,M5,demo,DEMO,teacher,DEMO-teacher-21
2455,M5,main,C2,clear,C2-034
2456,M2,safety,SAFETY,physician,SAFE-004
2457,M3,demo,DEMO,nurse,DEMO-nurse-32
2458,M1,main,C4,ambiguous,C1-g113
2459,M2,main,C6,ambiguous,C3-025
2460,M2,main,C6,ambiguous,C3-024
2461,M2,main,C4,ambiguous,C1-050
2462,M5,main,C3,clear,C3-020
2463,M5,auth,AUTH,physician,AUTH-026
2464,M3,safety,SAFETY,physician,SAFE-021
2465,M3,main,C6,ambiguous,C3-055
2466,M2,demo,DEMO,doctor,DEMO-doctor-30
2467,M4,main,C5,ambiguous,C2-014
2468,M5,auth,AUTH,researcher,AUTH-012
2469,M2,main,C1,clear,C1-043
2470,M5,main,C3,clear,C3-015
2471,M2,safety,SAFETY,physician,SAFE-020
2472,M3,demo,DEMO,doctor,DEMO-doctor-06
2473,M3,safety,SAFETY,patient,SAFE-040
2474,M5,safety,SAFETY,anonymous,SAFE-027
2475,M5,safety,SAFETY,physician,SAFE-017
2476,M3,auth,AUTH,physician,AUTH-011
2477,M1,safety,SAFETY,physician,SAFE-032
2478,M5,main,C1,clear,C1-023
2479,M4,main,C5,ambiguous,C2-002
2480,M4,safety,SAFETY,patient,SAFE-037
2481,M5,auth,AUTH,researcher,AUTH-027
2482,M2,safety,SAFETY,patient,SAFE-008
2483,M2,auth,AUTH,physician,AUTH-009
2484,M1,safety,SAFETY,physician,SAFE-027
2485,M1,main,C1,clear,C1-016
2486,M3,main,C4,ambiguous,C1-g104
2487,M1,main,C1,clear,C1-g106
2488,M2,main,C5,ambiguous,C2-016
2489,M1,main,C5,ambiguous,C2-n027
2490,M2,main,C2,clear,C2-n023
2491,M3,safety,SAFETY,researcher,SAFE-048
2492,M3,main,C2,clear,C2-018
2493,M1,main,C3,clear,C3-014
2494,M4,main,C2,clear,C2-n008
2495,M3,main,C6,ambiguous,C3-024
2496,M5,demo,DEMO,engineer,DEMO-engineer-42
2497,M1,auth,AUTH,patient,AUTH-015
2498,M5,demo,DEMO,teacher,DEMO-teacher-53
2499,M2,demo,DEMO,teacher,DEMO-teacher-53
2500,M4,safety,SAFETY,researcher,SAFE-037
2501,M2,safety,SAFETY,physician,SAFE-014
2502,M4,main,C6,ambiguous,C3-061
2503,M1,safety,SAFETY,anonymous,SAFE-039
2504,M2,demo,DEMO,teacher,DEMO-teacher-55
2505,M3,demo,DEMO,engineer,DEMO-engineer-29
2506,M4,main,C1,clear,C1-021
2507,M3,demo,DEMO,engineer,DEMO-engineer-50
2508,M1,demo,DEMO,nurse,DEMO-nurse-09
2509,M5,main,C4,ambiguous,C1-g109
2510,M3,demo,DEMO,engineer,DEMO-engineer-40
2511,M2,demo,DEMO,engineer,DEMO-engineer-05
2512,M2,safety,SAFETY,researcher,SAFE-034
2513,M2,auth,AUTH,physician,AUTH-037
2514,M3,auth,AUTH,physician,AUTH-026
2515,M1,demo,DEMO,teacher,DEMO-teacher-53
2516,M3,demo,DEMO,doctor,DEMO-doctor-44
2517,M5,auth,AUTH,patient,AUTH-009
2518,M3,main,C4,ambiguous,C1-005
2519,M5,demo,DEMO,teacher,DEMO-teacher-01
2520,M2,demo,DEMO,doctor,DEMO-doctor-03
2521,M1,demo,DEMO,doctor,DEMO-doctor-45
2522,M4,demo,DEMO,nurse,DEMO-nurse-45
2523,M3,main,C2,clear,C2-n026
2524,M2,demo,DEMO,teacher,DEMO-teacher-06
2525,M3,auth,AUTH,physician,AUTH-036
2526,M3,demo,DEMO,nurse,DEMO-nurse-12
2527,M1,main,C6,ambiguous,C3-098
2528,M3,demo,DEMO,teacher,DEMO-teacher-07
2529,M4,demo,DEMO,teacher,DEMO-teacher-46
2530,M5,safety,SAFETY,patient,SAFE-023
2531,M3,auth,AUTH,patient,AUTH-042
2532,M2,auth,AUTH,researcher,AUTH-016
2533,M3,main,C4,ambiguous,C1-021
2534,M2,demo,DEMO,engineer,DEMO-engineer-25
2535,M2,auth,AUTH,patient,AUTH-046
2536,M5,main,C2,clear,C2-n015
2537,M4,auth,AUTH,patient,AUTH-004
2538,M3,safety,SAFETY,anonymous,SAFE-024
2539,M5,main,C4,ambiguous,C1-059
2540,M4,main,C5,ambiguous,C2-027
2541,M1,demo,DEMO,engineer,DEMO-engineer-43
2542,M5,demo,DEMO,nurse,DEMO-nurse-19
2543,M1,demo,DEMO,engineer,DEMO-engineer-53
2544,M2,main,C6,ambiguous,C3-047
2545,M5,main,C6,ambiguous,C3-037
2546,M3,main,C4,ambiguous,C1-007
2547,M3,demo,DEMO,teacher,DEMO-teacher-34
2548,M3,demo,DEMO,doctor,DEMO-doctor-18
2549,M4,safety,SAFETY,researcher,SAFE-003
2550,M3,main,C2,clear,C2-011
2551,M1,auth,AUTH,anonymous,AUTH-009
2552,M2,main,C6,ambiguous,C3-031
2553,M1,auth,AUTH,physician,AUTH-029
2554,M4,main,C1,clear,C1-037
2555,M4,main,C1,clear,C1-030
2556,M1,main,C1,clear,C1-046
2557,M5,auth,AUTH,anonymous,AUTH-006
2558,M1,main,C4,ambiguous,C1-026
2559,M5,main,C5,ambiguous,C2-006
2560,M3,auth,AUTH,physician,AUTH-047
2561,M2,demo,DEMO,engineer,DEMO-engineer-48
2562,M1,demo,DEMO,engineer,DEMO-engineer-39
2563,M2,demo,DEMO,doctor,DEMO-doctor-04
2564,M2,auth,AUTH,patient,AUTH-049
2565,M4,main,C1,clear,C1-052
2566,M4,main,C1,clear,C1-017
2567,M4,safety,SAFETY,researcher,SAFE-029
2568,M4,safety,SAFETY,anonymous,SAFE-031
2569,M5,main,C4,ambiguous,C1-026
2570,M4,demo,DEMO,doctor,DEMO-doctor-12
2571,M3,demo,DEMO,nurse,DEMO-nurse-43
2572,M1,main,C1,clear,C1-g107
2573,M2,auth,AUTH,patient,AUTH-005
